id,seq,level,title,desc,items
"cnwq26","26","level1","通用规范汉字表一级字表（3500字）26","通用规范汉字表一级字表（3500字）26,汉字拼音测试26","cnwqi2601,cnwqi2602,cnwqi2603,cnwqi2604,cnwqi2605,cnwqi2606,cnwqi2607,cnwqi2608,cnwqi2609,cnwqi2610,cnwqi2611,cnwqi2612,cnwqi2613,cnwqi2614,cnwqi2615,cnwqi2616,cnwqi2617,cnwqi2618,cnwqi2619,cnwqi2620,cnwqi2621,cnwqi2622,cnwqi2623,cnwqi2624,cnwqi2625,cnwqi2626,cnwqi2627,cnwqi2628,cnwqi2629,cnwqi2630,cnwqi2631,cnwqi2632,cnwqi2633,cnwqi2634,cnwqi2635,cnwqi2636,cnwqi2637,cnwqi2638,cnwqi2639,cnwqi2640,cnwqi2641,cnwqi2642,cnwqi2643,cnwqi2644,cnwqi2645,cnwqi2646,cnwqi2647,cnwqi2648,cnwqi2649,cnwqi2650,cnwqi2651,cnwqi2652,cnwqi2653,cnwqi2654,cnwqi2655,cnwqi2656,cnwqi2657,cnwqi2658,cnwqi2659,cnwqi2660,cnwqi2661,cnwqi2662,cnwqi2663,cnwqi2664,cnwqi2665,cnwqi2666,cnwqi2667,cnwqi2668,cnwqi2669,cnwqi2670,cnwqi2671,cnwqi2672,cnwqi2673,cnwqi2674,cnwqi2675,cnwqi2676,cnwqi2677,cnwqi2678,cnwqi2679,cnwqi2680,cnwqi2681,cnwqi2682,cnwqi2683,cnwqi2684,cnwqi2685,cnwqi2686,cnwqi2687,cnwqi2688,cnwqi2689,cnwqi2690,cnwqi2691,cnwqi2692,cnwqi2693,cnwqi2694,cnwqi2695,cnwqi2696,cnwqi2697,cnwqi2698,cnwqi2699,cnwqi2700"
"cnwq27","27","level1","通用规范汉字表一级字表（3500字）27","通用规范汉字表一级字表（3500字）27,汉字拼音测试27","cnwqi2701,cnwqi2702,cnwqi2703,cnwqi2704,cnwqi2705,cnwqi2706,cnwqi2707,cnwqi2708,cnwqi2709,cnwqi2710,cnwqi2711,cnwqi2712,cnwqi2713,cnwqi2714,cnwqi2715,cnwqi2716,cnwqi2717,cnwqi2718,cnwqi2719,cnwqi2720,cnwqi2721,cnwqi2722,cnwqi2723,cnwqi2724,cnwqi2725,cnwqi2726,cnwqi2727,cnwqi2728,cnwqi2729,cnwqi2730,cnwqi2731,cnwqi2732,cnwqi2733,cnwqi2734,cnwqi2735,cnwqi2736,cnwqi2737,cnwqi2738,cnwqi2739,cnwqi2740,cnwqi2741,cnwqi2742,cnwqi2743,cnwqi2744,cnwqi2745,cnwqi2746,cnwqi2747,cnwqi2748,cnwqi2749,cnwqi2750,cnwqi2751,cnwqi2752,cnwqi2753,cnwqi2754,cnwqi2755,cnwqi2756,cnwqi2757,cnwqi2758,cnwqi2759,cnwqi2760,cnwqi2761,cnwqi2762,cnwqi2763,cnwqi2764,cnwqi2765,cnwqi2766,cnwqi2767,cnwqi2768,cnwqi2769,cnwqi2770,cnwqi2771,cnwqi2772,cnwqi2773,cnwqi2774,cnwqi2775,cnwqi2776,cnwqi2777,cnwqi2778,cnwqi2779,cnwqi2780,cnwqi2781,cnwqi2782,cnwqi2783,cnwqi2784,cnwqi2785,cnwqi2786,cnwqi2787,cnwqi2788,cnwqi2789,cnwqi2790,cnwqi2791,cnwqi2792,cnwqi2793,cnwqi2794,cnwqi2795,cnwqi2796,cnwqi2797,cnwqi2798,cnwqi2799,cnwqi2800"
"cnwq28","28","level1","通用规范汉字表一级字表（3500字）28","通用规范汉字表一级字表（3500字）28,汉字拼音测试28","cnwqi2801,cnwqi2802,cnwqi2803,cnwqi2804,cnwqi2805,cnwqi2806,cnwqi2807,cnwqi2808,cnwqi2809,cnwqi2810,cnwqi2811,cnwqi2812,cnwqi2813,cnwqi2814,cnwqi2815,cnwqi2816,cnwqi2817,cnwqi2818,cnwqi2819,cnwqi2820,cnwqi2821,cnwqi2822,cnwqi2823,cnwqi2824,cnwqi2825,cnwqi2826,cnwqi2827,cnwqi2828,cnwqi2829,cnwqi2830,cnwqi2831,cnwqi2832,cnwqi2833,cnwqi2834,cnwqi2835,cnwqi2836,cnwqi2837,cnwqi2838,cnwqi2839,cnwqi2840,cnwqi2841,cnwqi2842,cnwqi2843,cnwqi2844,cnwqi2845,cnwqi2846,cnwqi2847,cnwqi2848,cnwqi2849,cnwqi2850,cnwqi2851,cnwqi2852,cnwqi2853,cnwqi2854,cnwqi2855,cnwqi2856,cnwqi2857,cnwqi2858,cnwqi2859,cnwqi2860,cnwqi2861,cnwqi2862,cnwqi2863,cnwqi2864,cnwqi2865,cnwqi2866,cnwqi2867,cnwqi2868,cnwqi2869,cnwqi2870,cnwqi2871,cnwqi2872,cnwqi2873,cnwqi2874,cnwqi2875,cnwqi2876,cnwqi2877,cnwqi2878,cnwqi2879,cnwqi2880,cnwqi2881,cnwqi2882,cnwqi2883,cnwqi2884,cnwqi2885,cnwqi2886,cnwqi2887,cnwqi2888,cnwqi2889,cnwqi2890,cnwqi2891,cnwqi2892,cnwqi2893,cnwqi2894,cnwqi2895,cnwqi2896,cnwqi2897,cnwqi2898,cnwqi2899,cnwqi2900"
"cnwq29","29","level1","通用规范汉字表一级字表（3500字）29","通用规范汉字表一级字表（3500字）29,汉字拼音测试29","cnwqi2901,cnwqi2902,cnwqi2903,cnwqi2904,cnwqi2905,cnwqi2906,cnwqi2907,cnwqi2908,cnwqi2909,cnwqi2910,cnwqi2911,cnwqi2912,cnwqi2913,cnwqi2914,cnwqi2915,cnwqi2916,cnwqi2917,cnwqi2918,cnwqi2919,cnwqi2920,cnwqi2921,cnwqi2922,cnwqi2923,cnwqi2924,cnwqi2925,cnwqi2926,cnwqi2927,cnwqi2928,cnwqi2929,cnwqi2930,cnwqi2931,cnwqi2932,cnwqi2933,cnwqi2934,cnwqi2935,cnwqi2936,cnwqi2937,cnwqi2938,cnwqi2939,cnwqi2940,cnwqi2941,cnwqi2942,cnwqi2943,cnwqi2944,cnwqi2945,cnwqi2946,cnwqi2947,cnwqi2948,cnwqi2949,cnwqi2950,cnwqi2951,cnwqi2952,cnwqi2953,cnwqi2954,cnwqi2955,cnwqi2956,cnwqi2957,cnwqi2958,cnwqi2959,cnwqi2960,cnwqi2961,cnwqi2962,cnwqi2963,cnwqi2964,cnwqi2965,cnwqi2966,cnwqi2967,cnwqi2968,cnwqi2969,cnwqi2970,cnwqi2971,cnwqi2972,cnwqi2973,cnwqi2974,cnwqi2975,cnwqi2976,cnwqi2977,cnwqi2978,cnwqi2979,cnwqi2980,cnwqi2981,cnwqi2982,cnwqi2983,cnwqi2984,cnwqi2985,cnwqi2986,cnwqi2987,cnwqi2988,cnwqi2989,cnwqi2990,cnwqi2991,cnwqi2992,cnwqi2993,cnwqi2994,cnwqi2995,cnwqi2996,cnwqi2997,cnwqi2998,cnwqi2999,cnwqi3000"
"cnwq30","30","level1","通用规范汉字表一级字表（3500字）30","通用规范汉字表一级字表（3500字）30,汉字拼音测试30","cnwqi3001,cnwqi3002,cnwqi3003,cnwqi3004,cnwqi3005,cnwqi3006,cnwqi3007,cnwqi3008,cnwqi3009,cnwqi3010,cnwqi3011,cnwqi3012,cnwqi3013,cnwqi3014,cnwqi3015,cnwqi3016,cnwqi3017,cnwqi3018,cnwqi3019,cnwqi3020,cnwqi3021,cnwqi3022,cnwqi3023,cnwqi3024,cnwqi3025,cnwqi3026,cnwqi3027,cnwqi3028,cnwqi3029,cnwqi3030,cnwqi3031,cnwqi3032,cnwqi3033,cnwqi3034,cnwqi3035,cnwqi3036,cnwqi3037,cnwqi3038,cnwqi3039,cnwqi3040,cnwqi3041,cnwqi3042,cnwqi3043,cnwqi3044,cnwqi3045,cnwqi3046,cnwqi3047,cnwqi3048,cnwqi3049,cnwqi3050,cnwqi3051,cnwqi3052,cnwqi3053,cnwqi3054,cnwqi3055,cnwqi3056,cnwqi3057,cnwqi3058,cnwqi3059,cnwqi3060,cnwqi3061,cnwqi3062,cnwqi3063,cnwqi3064,cnwqi3065,cnwqi3066,cnwqi3067,cnwqi3068,cnwqi3069,cnwqi3070,cnwqi3071,cnwqi3072,cnwqi3073,cnwqi3074,cnwqi3075,cnwqi3076,cnwqi3077,cnwqi3078,cnwqi3079,cnwqi3080,cnwqi3081,cnwqi3082,cnwqi3083,cnwqi3084,cnwqi3085,cnwqi3086,cnwqi3087,cnwqi3088,cnwqi3089,cnwqi3090,cnwqi3091,cnwqi3092,cnwqi3093,cnwqi3094,cnwqi3095,cnwqi3096,cnwqi3097,cnwqi3098,cnwqi3099,cnwqi3100"
"cnwq31","31","level1","通用规范汉字表一级字表（3500字）31","通用规范汉字表一级字表（3500字）31,汉字拼音测试31","cnwqi3101,cnwqi3102,cnwqi3103,cnwqi3104,cnwqi3105,cnwqi3106,cnwqi3107,cnwqi3108,cnwqi3109,cnwqi3110,cnwqi3111,cnwqi3112,cnwqi3113,cnwqi3114,cnwqi3115,cnwqi3116,cnwqi3117,cnwqi3118,cnwqi3119,cnwqi3120,cnwqi3121,cnwqi3122,cnwqi3123,cnwqi3124,cnwqi3125,cnwqi3126,cnwqi3127,cnwqi3128,cnwqi3129,cnwqi3130,cnwqi3131,cnwqi3132,cnwqi3133,cnwqi3134,cnwqi3135,cnwqi3136,cnwqi3137,cnwqi3138,cnwqi3139,cnwqi3140,cnwqi3141,cnwqi3142,cnwqi3143,cnwqi3144,cnwqi3145,cnwqi3146,cnwqi3147,cnwqi3148,cnwqi3149,cnwqi3150,cnwqi3151,cnwqi3152,cnwqi3153,cnwqi3154,cnwqi3155,cnwqi3156,cnwqi3157,cnwqi3158,cnwqi3159,cnwqi3160,cnwqi3161,cnwqi3162,cnwqi3163,cnwqi3164,cnwqi3165,cnwqi3166,cnwqi3167,cnwqi3168,cnwqi3169,cnwqi3170,cnwqi3171,cnwqi3172,cnwqi3173,cnwqi3174,cnwqi3175,cnwqi3176,cnwqi3177,cnwqi3178,cnwqi3179,cnwqi3180,cnwqi3181,cnwqi3182,cnwqi3183,cnwqi3184,cnwqi3185,cnwqi3186,cnwqi3187,cnwqi3188,cnwqi3189,cnwqi3190,cnwqi3191,cnwqi3192,cnwqi3193,cnwqi3194,cnwqi3195,cnwqi3196,cnwqi3197,cnwqi3198,cnwqi3199,cnwqi3200"
"cnwq32","32","level1","通用规范汉字表一级字表（3500字）32","通用规范汉字表一级字表（3500字）32,汉字拼音测试32","cnwqi3201,cnwqi3202,cnwqi3203,cnwqi3204,cnwqi3205,cnwqi3206,cnwqi3207,cnwqi3208,cnwqi3209,cnwqi3210,cnwqi3211,cnwqi3212,cnwqi3213,cnwqi3214,cnwqi3215,cnwqi3216,cnwqi3217,cnwqi3218,cnwqi3219,cnwqi3220,cnwqi3221,cnwqi3222,cnwqi3223,cnwqi3224,cnwqi3225,cnwqi3226,cnwqi3227,cnwqi3228,cnwqi3229,cnwqi3230,cnwqi3231,cnwqi3232,cnwqi3233,cnwqi3234,cnwqi3235,cnwqi3236,cnwqi3237,cnwqi3238,cnwqi3239,cnwqi3240,cnwqi3241,cnwqi3242,cnwqi3243,cnwqi3244,cnwqi3245,cnwqi3246,cnwqi3247,cnwqi3248,cnwqi3249,cnwqi3250,cnwqi3251,cnwqi3252,cnwqi3253,cnwqi3254,cnwqi3255,cnwqi3256,cnwqi3257,cnwqi3258,cnwqi3259,cnwqi3260,cnwqi3261,cnwqi3262,cnwqi3263,cnwqi3264,cnwqi3265,cnwqi3266,cnwqi3267,cnwqi3268,cnwqi3269,cnwqi3270,cnwqi3271,cnwqi3272,cnwqi3273,cnwqi3274,cnwqi3275,cnwqi3276,cnwqi3277,cnwqi3278,cnwqi3279,cnwqi3280,cnwqi3281,cnwqi3282,cnwqi3283,cnwqi3284,cnwqi3285,cnwqi3286,cnwqi3287,cnwqi3288,cnwqi3289,cnwqi3290,cnwqi3291,cnwqi3292,cnwqi3293,cnwqi3294,cnwqi3295,cnwqi3296,cnwqi3297,cnwqi3298,cnwqi3299,cnwqi3300"
"cnwq33","33","level1","通用规范汉字表一级字表（3500字）33","通用规范汉字表一级字表（3500字）33,汉字拼音测试33","cnwqi3301,cnwqi3302,cnwqi3303,cnwqi3304,cnwqi3305,cnwqi3306,cnwqi3307,cnwqi3308,cnwqi3309,cnwqi3310,cnwqi3311,cnwqi3312,cnwqi3313,cnwqi3314,cnwqi3315,cnwqi3316,cnwqi3317,cnwqi3318,cnwqi3319,cnwqi3320,cnwqi3321,cnwqi3322,cnwqi3323,cnwqi3324,cnwqi3325,cnwqi3326,cnwqi3327,cnwqi3328,cnwqi3329,cnwqi3330,cnwqi3331,cnwqi3332,cnwqi3333,cnwqi3334,cnwqi3335,cnwqi3336,cnwqi3337,cnwqi3338,cnwqi3339,cnwqi3340,cnwqi3341,cnwqi3342,cnwqi3343,cnwqi3344,cnwqi3345,cnwqi3346,cnwqi3347,cnwqi3348,cnwqi3349,cnwqi3350,cnwqi3351,cnwqi3352,cnwqi3353,cnwqi3354,cnwqi3355,cnwqi3356,cnwqi3357,cnwqi3358,cnwqi3359,cnwqi3360,cnwqi3361,cnwqi3362,cnwqi3363,cnwqi3364,cnwqi3365,cnwqi3366,cnwqi3367,cnwqi3368,cnwqi3369,cnwqi3370,cnwqi3371,cnwqi3372,cnwqi3373,cnwqi3374,cnwqi3375,cnwqi3376,cnwqi3377,cnwqi3378,cnwqi3379,cnwqi3380,cnwqi3381,cnwqi3382,cnwqi3383,cnwqi3384,cnwqi3385,cnwqi3386,cnwqi3387,cnwqi3388,cnwqi3389,cnwqi3390,cnwqi3391,cnwqi3392,cnwqi3393,cnwqi3394,cnwqi3395,cnwqi3396,cnwqi3397,cnwqi3398,cnwqi3399,cnwqi3400"
"cnwq34","34","level1","通用规范汉字表一级字表（3500字）34","通用规范汉字表一级字表（3500字）34,汉字拼音测试34","cnwqi3401,cnwqi3402,cnwqi3403,cnwqi3404,cnwqi3405,cnwqi3406,cnwqi3407,cnwqi3408,cnwqi3409,cnwqi3410,cnwqi3411,cnwqi3412,cnwqi3413,cnwqi3414,cnwqi3415,cnwqi3416,cnwqi3417,cnwqi3418,cnwqi3419,cnwqi3420,cnwqi3421,cnwqi3422,cnwqi3423,cnwqi3424,cnwqi3425,cnwqi3426,cnwqi3427,cnwqi3428,cnwqi3429,cnwqi3430,cnwqi3431,cnwqi3432,cnwqi3433,cnwqi3434,cnwqi3435,cnwqi3436,cnwqi3437,cnwqi3438,cnwqi3439,cnwqi3440,cnwqi3441,cnwqi3442,cnwqi3443,cnwqi3444,cnwqi3445,cnwqi3446,cnwqi3447,cnwqi3448,cnwqi3449,cnwqi3450,cnwqi3451,cnwqi3452,cnwqi3453,cnwqi3454,cnwqi3455,cnwqi3456,cnwqi3457,cnwqi3458,cnwqi3459,cnwqi3460,cnwqi3461,cnwqi3462,cnwqi3463,cnwqi3464,cnwqi3465,cnwqi3466,cnwqi3467,cnwqi3468,cnwqi3469,cnwqi3470,cnwqi3471,cnwqi3472,cnwqi3473,cnwqi3474,cnwqi3475,cnwqi3476,cnwqi3477,cnwqi3478,cnwqi3479,cnwqi3480,cnwqi3481,cnwqi3482,cnwqi3483,cnwqi3484,cnwqi3485,cnwqi3486,cnwqi3487,cnwqi3488,cnwqi3489,cnwqi3490,cnwqi3491,cnwqi3492,cnwqi3493,cnwqi3494,cnwqi3495,cnwqi3496,cnwqi3497,cnwqi3498,cnwqi3499,cnwqi3500"
"cnwq35","35","level1","通用规范汉字表一级字表（3500字）35","通用规范汉字表一级字表（3500字）35,汉字拼音测试35","cnwqi3501,cnwqi3502,cnwqi3503,cnwqi3504,cnwqi3505,cnwqi3506,cnwqi3507,cnwqi3508,cnwqi3509,cnwqi3510,cnwqi3511,cnwqi3512,cnwqi3513,cnwqi3514,cnwqi3515,cnwqi3516,cnwqi3517,cnwqi3518,cnwqi3519,cnwqi3520,cnwqi3521,cnwqi3522,cnwqi3523,cnwqi3524,cnwqi3525,cnwqi3526,cnwqi3527,cnwqi3528,cnwqi3529,cnwqi3530,cnwqi3531,cnwqi3532,cnwqi3533,cnwqi3534,cnwqi3535,cnwqi3536,cnwqi3537,cnwqi3538,cnwqi3539,cnwqi3540,cnwqi3541,cnwqi3542,cnwqi3543,cnwqi3544,cnwqi3545,cnwqi3546,cnwqi3547,cnwqi3548,cnwqi3549,cnwqi3550,cnwqi3551,cnwqi3552,cnwqi3553,cnwqi3554,cnwqi3555,cnwqi3556,cnwqi3557,cnwqi3558,cnwqi3559,cnwqi3560,cnwqi3561,cnwqi3562,cnwqi3563,cnwqi3564,cnwqi3565,cnwqi3566,cnwqi3567,cnwqi3568,cnwqi3569,cnwqi3570,cnwqi3571,cnwqi3572,cnwqi3573,cnwqi3574,cnwqi3575,cnwqi3576,cnwqi3577,cnwqi3578,cnwqi3579,cnwqi3580,cnwqi3581,cnwqi3582,cnwqi3583,cnwqi3584,cnwqi3585,cnwqi3586,cnwqi3587,cnwqi3588,cnwqi3589,cnwqi3590,cnwqi3591,cnwqi3592,cnwqi3593,cnwqi3594,cnwqi3595,cnwqi3596,cnwqi3597,cnwqi3598,cnwqi3599,cnwqi3600"
"cnwq36","36","level2","通用规范汉字表二级字表（3000字）36","通用规范汉字表二级字表（3000字）36,汉字拼音测试36","cnwqi3601,cnwqi3602,cnwqi3603,cnwqi3604,cnwqi3605,cnwqi3606,cnwqi3607,cnwqi3608,cnwqi3609,cnwqi3610,cnwqi3611,cnwqi3612,cnwqi3613,cnwqi3614,cnwqi3615,cnwqi3616,cnwqi3617,cnwqi3618,cnwqi3619,cnwqi3620,cnwqi3621,cnwqi3622,cnwqi3623,cnwqi3624,cnwqi3625,cnwqi3626,cnwqi3627,cnwqi3628,cnwqi3629,cnwqi3630,cnwqi3631,cnwqi3632,cnwqi3633,cnwqi3634,cnwqi3635,cnwqi3636,cnwqi3637,cnwqi3638,cnwqi3639,cnwqi3640,cnwqi3641,cnwqi3642,cnwqi3643,cnwqi3644,cnwqi3645,cnwqi3646,cnwqi3647,cnwqi3648,cnwqi3649,cnwqi3650,cnwqi3651,cnwqi3652,cnwqi3653,cnwqi3654,cnwqi3655,cnwqi3656,cnwqi3657,cnwqi3658,cnwqi3659,cnwqi3660,cnwqi3661,cnwqi3662,cnwqi3663,cnwqi3664,cnwqi3665,cnwqi3666,cnwqi3667,cnwqi3668,cnwqi3669,cnwqi3670,cnwqi3671,cnwqi3672,cnwqi3673,cnwqi3674,cnwqi3675,cnwqi3676,cnwqi3677,cnwqi3678,cnwqi3679,cnwqi3680,cnwqi3681,cnwqi3682,cnwqi3683,cnwqi3684,cnwqi3685,cnwqi3686,cnwqi3687,cnwqi3688,cnwqi3689,cnwqi3690,cnwqi3691,cnwqi3692,cnwqi3693,cnwqi3694,cnwqi3695,cnwqi3696,cnwqi3697,cnwqi3698,cnwqi3699,cnwqi3700"
"cnwq37","37","level2","通用规范汉字表二级字表（3000字）37","通用规范汉字表二级字表（3000字）37,汉字拼音测试37","cnwqi3701,cnwqi3702,cnwqi3703,cnwqi3704,cnwqi3705,cnwqi3706,cnwqi3707,cnwqi3708,cnwqi3709,cnwqi3710,cnwqi3711,cnwqi3712,cnwqi3713,cnwqi3714,cnwqi3715,cnwqi3716,cnwqi3717,cnwqi3718,cnwqi3719,cnwqi3720,cnwqi3721,cnwqi3722,cnwqi3723,cnwqi3724,cnwqi3725,cnwqi3726,cnwqi3727,cnwqi3728,cnwqi3729,cnwqi3730,cnwqi3731,cnwqi3732,cnwqi3733,cnwqi3734,cnwqi3735,cnwqi3736,cnwqi3737,cnwqi3738,cnwqi3739,cnwqi3740,cnwqi3741,cnwqi3742,cnwqi3743,cnwqi3744,cnwqi3745,cnwqi3746,cnwqi3747,cnwqi3748,cnwqi3749,cnwqi3750,cnwqi3751,cnwqi3752,cnwqi3753,cnwqi3754,cnwqi3755,cnwqi3756,cnwqi3757,cnwqi3758,cnwqi3759,cnwqi3760,cnwqi3761,cnwqi3762,cnwqi3763,cnwqi3764,cnwqi3765,cnwqi3766,cnwqi3767,cnwqi3768,cnwqi3769,cnwqi3770,cnwqi3771,cnwqi3772,cnwqi3773,cnwqi3774,cnwqi3775,cnwqi3776,cnwqi3777,cnwqi3778,cnwqi3779,cnwqi3780,cnwqi3781,cnwqi3782,cnwqi3783,cnwqi3784,cnwqi3785,cnwqi3786,cnwqi3787,cnwqi3788,cnwqi3789,cnwqi3790,cnwqi3791,cnwqi3792,cnwqi3793,cnwqi3794,cnwqi3795,cnwqi3796,cnwqi3797,cnwqi3798,cnwqi3799,cnwqi3800"
"cnwq38","38","level2","通用规范汉字表二级字表（3000字）38","通用规范汉字表二级字表（3000字）38,汉字拼音测试38","cnwqi3801,cnwqi3802,cnwqi3803,cnwqi3804,cnwqi3805,cnwqi3806,cnwqi3807,cnwqi3808,cnwqi3809,cnwqi3810,cnwqi3811,cnwqi3812,cnwqi3813,cnwqi3814,cnwqi3815,cnwqi3816,cnwqi3817,cnwqi3818,cnwqi3819,cnwqi3820,cnwqi3821,cnwqi3822,cnwqi3823,cnwqi3824,cnwqi3825,cnwqi3826,cnwqi3827,cnwqi3828,cnwqi3829,cnwqi3830,cnwqi3831,cnwqi3832,cnwqi3833,cnwqi3834,cnwqi3835,cnwqi3836,cnwqi3837,cnwqi3838,cnwqi3839,cnwqi3840,cnwqi3841,cnwqi3842,cnwqi3843,cnwqi3844,cnwqi3845,cnwqi3846,cnwqi3847,cnwqi3848,cnwqi3849,cnwqi3850,cnwqi3851,cnwqi3852,cnwqi3853,cnwqi3854,cnwqi3855,cnwqi3856,cnwqi3857,cnwqi3858,cnwqi3859,cnwqi3860,cnwqi3861,cnwqi3862,cnwqi3863,cnwqi3864,cnwqi3865,cnwqi3866,cnwqi3867,cnwqi3868,cnwqi3869,cnwqi3870,cnwqi3871,cnwqi3872,cnwqi3873,cnwqi3874,cnwqi3875,cnwqi3876,cnwqi3877,cnwqi3878,cnwqi3879,cnwqi3880,cnwqi3881,cnwqi3882,cnwqi3883,cnwqi3884,cnwqi3885,cnwqi3886,cnwqi3887,cnwqi3888,cnwqi3889,cnwqi3890,cnwqi3891,cnwqi3892,cnwqi3893,cnwqi3894,cnwqi3895,cnwqi3896,cnwqi3897,cnwqi3898,cnwqi3899,cnwqi3900"
"cnwq39","39","level2","通用规范汉字表二级字表（3000字）39","通用规范汉字表二级字表（3000字）39,汉字拼音测试39","cnwqi3901,cnwqi3902,cnwqi3903,cnwqi3904,cnwqi3905,cnwqi3906,cnwqi3907,cnwqi3908,cnwqi3909,cnwqi3910,cnwqi3911,cnwqi3912,cnwqi3913,cnwqi3914,cnwqi3915,cnwqi3916,cnwqi3917,cnwqi3918,cnwqi3919,cnwqi3920,cnwqi3921,cnwqi3922,cnwqi3923,cnwqi3924,cnwqi3925,cnwqi3926,cnwqi3927,cnwqi3928,cnwqi3929,cnwqi3930,cnwqi3931,cnwqi3932,cnwqi3933,cnwqi3934,cnwqi3935,cnwqi3936,cnwqi3937,cnwqi3938,cnwqi3939,cnwqi3940,cnwqi3941,cnwqi3942,cnwqi3943,cnwqi3944,cnwqi3945,cnwqi3946,cnwqi3947,cnwqi3948,cnwqi3949,cnwqi3950,cnwqi3951,cnwqi3952,cnwqi3953,cnwqi3954,cnwqi3955,cnwqi3956,cnwqi3957,cnwqi3958,cnwqi3959,cnwqi3960,cnwqi3961,cnwqi3962,cnwqi3963,cnwqi3964,cnwqi3965,cnwqi3966,cnwqi3967,cnwqi3968,cnwqi3969,cnwqi3970,cnwqi3971,cnwqi3972,cnwqi3973,cnwqi3974,cnwqi3975,cnwqi3976,cnwqi3977,cnwqi3978,cnwqi3979,cnwqi3980,cnwqi3981,cnwqi3982,cnwqi3983,cnwqi3984,cnwqi3985,cnwqi3986,cnwqi3987,cnwqi3988,cnwqi3989,cnwqi3990,cnwqi3991,cnwqi3992,cnwqi3993,cnwqi3994,cnwqi3995,cnwqi3996,cnwqi3997,cnwqi3998,cnwqi3999,cnwqi4000"
"cnwq40","40","level2","通用规范汉字表二级字表（3000字）40","通用规范汉字表二级字表（3000字）40,汉字拼音测试40","cnwqi4001,cnwqi4002,cnwqi4003,cnwqi4004,cnwqi4005,cnwqi4006,cnwqi4007,cnwqi4008,cnwqi4009,cnwqi4010,cnwqi4011,cnwqi4012,cnwqi4013,cnwqi4014,cnwqi4015,cnwqi4016,cnwqi4017,cnwqi4018,cnwqi4019,cnwqi4020,cnwqi4021,cnwqi4022,cnwqi4023,cnwqi4024,cnwqi4025,cnwqi4026,cnwqi4027,cnwqi4028,cnwqi4029,cnwqi4030,cnwqi4031,cnwqi4032,cnwqi4033,cnwqi4034,cnwqi4035,cnwqi4036,cnwqi4037,cnwqi4038,cnwqi4039,cnwqi4040,cnwqi4041,cnwqi4042,cnwqi4043,cnwqi4044,cnwqi4045,cnwqi4046,cnwqi4047,cnwqi4048,cnwqi4049,cnwqi4050,cnwqi4051,cnwqi4052,cnwqi4053,cnwqi4054,cnwqi4055,cnwqi4056,cnwqi4057,cnwqi4058,cnwqi4059,cnwqi4060,cnwqi4061,cnwqi4062,cnwqi4063,cnwqi4064,cnwqi4065,cnwqi4066,cnwqi4067,cnwqi4068,cnwqi4069,cnwqi4070,cnwqi4071,cnwqi4072,cnwqi4073,cnwqi4074,cnwqi4075,cnwqi4076,cnwqi4077,cnwqi4078,cnwqi4079,cnwqi4080,cnwqi4081,cnwqi4082,cnwqi4083,cnwqi4084,cnwqi4085,cnwqi4086,cnwqi4087,cnwqi4088,cnwqi4089,cnwqi4090,cnwqi4091,cnwqi4092,cnwqi4093,cnwqi4094,cnwqi4095,cnwqi4096,cnwqi4097,cnwqi4098,cnwqi4099,cnwqi4100"
"cnwq41","41","level2","通用规范汉字表二级字表（3000字）41","通用规范汉字表二级字表（3000字）41,汉字拼音测试41","cnwqi4101,cnwqi4102,cnwqi4103,cnwqi4104,cnwqi4105,cnwqi4106,cnwqi4107,cnwqi4108,cnwqi4109,cnwqi4110,cnwqi4111,cnwqi4112,cnwqi4113,cnwqi4114,cnwqi4115,cnwqi4116,cnwqi4117,cnwqi4118,cnwqi4119,cnwqi4120,cnwqi4121,cnwqi4122,cnwqi4123,cnwqi4124,cnwqi4125,cnwqi4126,cnwqi4127,cnwqi4128,cnwqi4129,cnwqi4130,cnwqi4131,cnwqi4132,cnwqi4133,cnwqi4134,cnwqi4135,cnwqi4136,cnwqi4137,cnwqi4138,cnwqi4139,cnwqi4140,cnwqi4141,cnwqi4142,cnwqi4143,cnwqi4144,cnwqi4145,cnwqi4146,cnwqi4147,cnwqi4148,cnwqi4149,cnwqi4150,cnwqi4151,cnwqi4152,cnwqi4153,cnwqi4154,cnwqi4155,cnwqi4156,cnwqi4157,cnwqi4158,cnwqi4159,cnwqi4160,cnwqi4161,cnwqi4162,cnwqi4163,cnwqi4164,cnwqi4165,cnwqi4166,cnwqi4167,cnwqi4168,cnwqi4169,cnwqi4170,cnwqi4171,cnwqi4172,cnwqi4173,cnwqi4174,cnwqi4175,cnwqi4176,cnwqi4177,cnwqi4178,cnwqi4179,cnwqi4180,cnwqi4181,cnwqi4182,cnwqi4183,cnwqi4184,cnwqi4185,cnwqi4186,cnwqi4187,cnwqi4188,cnwqi4189,cnwqi4190,cnwqi4191,cnwqi4192,cnwqi4193,cnwqi4194,cnwqi4195,cnwqi4196,cnwqi4197,cnwqi4198,cnwqi4199,cnwqi4200"
