id,level,subject,mchoice,ans,eword,title,opa,opb,opc,opd,desc,options,sql,members
qitm:p02037,primary,en,N,B,good,good,a.近的,a.好，良好,a.对不起，难过的,n.&vt.帮助,英[gud]美[gud] (better，best),"[{""k"":""A"", ""v"":""a.近的""},{""k"":""B"",""v"":""a.好，良好""},{""k"":""C"",""v"":""a.对不起，难过的""},{""k"":""D"",""v"":""n.&vt.帮助""}]","(''qitm:p02037'',''primary'',''en'',''N'',''B'',''good'',''good'',''英[gud]美[gud] (better，best)'',''[{""k"":""A"", ""v"":""a.近的""},{""k"":""B"",""v"":""a.好，良好""},{""k"":""C"",""v"":""a.对不起，难过的""},{""k"":""D"",""v"":""n.&vt.帮助""}]''),"
qitm:p02038,primary,en,N,B,black,black,n.&v.烦恼，担忧，困扰,a.黑的n.黑色,a.坏的，严重的n.坏人ad.不好地,a.聪明的，伶俐的,英[blæk]美[blæk] ,"[{""k"":""A"", ""v"":""n.&v.烦恼，担忧，困扰""},{""k"":""B"",""v"":""a.黑的n.黑色""},{""k"":""C"",""v"":""a.坏的，严重的n.坏人ad.不好地""},{""k"":""D"",""v"":""a.聪明的，伶俐的""}]","(''qitm:p02038'',''primary'',''en'',''N'',''B'',''black'',''black'',''英[blæk]美[blæk] '',''[{""k"":""A"", ""v"":""n.&v.烦恼，担忧，困扰""},{""k"":""B"",""v"":""a.黑的n.黑色""},{""k"":""C"",""v"":""a.坏的，严重的n.坏人ad.不好地""},{""k"":""D"",""v"":""a.聪明的，伶俐的""}]''),"
qitm:p02039,primary,en,N,A,bad,bad,a.坏的，严重的n.坏人ad.不好地,a.快的，迅速的ad.迅速地,n.&v•步行，散步,a.&ad.远的，遥远地,英[bæd]美[bæd] (worse，worst),"[{""k"":""A"", ""v"":""a.坏的，严重的n.坏人ad.不好地""},{""k"":""B"",""v"":""a.快的，迅速的ad.迅速地""},{""k"":""C"",""v"":""n.&v•步行，散步""},{""k"":""D"",""v"":""a.&ad.远的，遥远地""}]","(''qitm:p02039'',''primary'',''en'',''N'',''A'',''bad'',''bad'',''英[bæd]美[bæd] (worse，worst)'',''[{""k"":""A"", ""v"":""a.坏的，严重的n.坏人ad.不好地""},{""k"":""B"",""v"":""a.快的，迅速的ad.迅速地""},{""k"":""C"",""v"":""n.&v•步行，散步""},{""k"":""D"",""v"":""a.&ad.远的，遥远地""}]''),"
qitm:p02040,primary,en,N,B,yellow,yellow,a.白色的n.白色,a.黄色的,n.哭声v.喊叫，哭,n.&v.停止,英[''jeləu]美[jelou] ,"[{""k"":""A"", ""v"":""a.白色的n.白色""},{""k"":""B"",""v"":""a.黄色的""},{""k"":""C"",""v"":""n.哭声v.喊叫，哭""},{""k"":""D"",""v"":""n.&v.停止""}]","(''qitm:p02040'',''primary'',''en'',''N'',''B'',''yellow'',''yellow'',''英[''jeləu]美[jelou] '',''[{""k"":""A"", ""v"":""a.白色的n.白色""},{""k"":""B"",""v"":""a.黄色的""},{""k"":""C"",""v"":""n.哭声v.喊叫，哭""},{""k"":""D"",""v"":""n.&v.停止""}]''),"
qitm:p02041,primary,en,N,B,hungry,hungry,a.丑陋的,a.饥饿的,a.精彩的，了不起的,a.聪明的，伶俐的,英[hʌŋgri]美[hʌŋgri] ,"[{""k"":""A"", ""v"":""a.丑陋的""},{""k"":""B"",""v"":""a.饥饿的""},{""k"":""C"",""v"":""a.精彩的，了不起的""},{""k"":""D"",""v"":""a.聪明的，伶俐的""}]","(''qitm:p02041'',''primary'',''en'',''N'',''B'',''hungry'',''hungry'',''英[hʌŋgri]美[hʌŋgri] '',''[{""k"":""A"", ""v"":""a.丑陋的""},{""k"":""B"",""v"":""a.饥饿的""},{""k"":""C"",""v"":""a.精彩的，了不起的""},{""k"":""D"",""v"":""a.聪明的，伶俐的""}]''),"
qitm:p02042,primary,en,N,C,healthy,healthy,ad.大约a.在附近的prep.关于,a难过的，.悲伤的,a.健康的,n.厨师v.做饭,英[helθi]美[''helθi] ,"[{""k"":""A"", ""v"":""ad.大约a.在附近的prep.关于""},{""k"":""B"",""v"":""a难过的，.悲伤的""},{""k"":""C"",""v"":""a.健康的""},{""k"":""D"",""v"":""n.厨师v.做饭""}]","(''qitm:p02042'',''primary'',''en'',''N'',''C'',''healthy'',''healthy'',''英[helθi]美[''helθi] '',''[{""k"":""A"", ""v"":""ad.大约a.在附近的prep.关于""},{""k"":""B"",""v"":""a难过的，.悲伤的""},{""k"":""C"",""v"":""a.健康的""},{""k"":""D"",""v"":""n.厨师v.做饭""}]''),"
qitm:p02043,primary,en,N,C,near,near,a.多云的，阴天的,a.精彩的，了不起的,a.近的,a.大的ad.大量地,英[niə(r)]美[nir] ,"[{""k"":""A"", ""v"":""a.多云的，阴天的""},{""k"":""B"",""v"":""a.精彩的，了不起的""},{""k"":""C"",""v"":""a.近的""},{""k"":""D"",""v"":""a.大的ad.大量地""}]","(''qitm:p02043'',''primary'',''en'',''N'',''C'',''near'',''near'',''英[niə(r)]美[nir] '',''[{""k"":""A"", ""v"":""a.多云的，阴天的""},{""k"":""B"",""v"":""a.精彩的，了不起的""},{""k"":""C"",""v"":""a.近的""},{""k"":""D"",""v"":""a.大的ad.大量地""}]''),"
qitm:p02044,primary,en,N,C,wonderful,wonderful,a.冷的n.寒冷，感冒,a.丑陋的,a.精彩的，了不起的,a.聪明的，伶俐的,英[wʌndəfl]美[wʌndərfl] ,"[{""k"":""A"", ""v"":""a.冷的n.寒冷，感冒""},{""k"":""B"",""v"":""a.丑陋的""},{""k"":""C"",""v"":""a.精彩的，了不起的""},{""k"":""D"",""v"":""a.聪明的，伶俐的""}]","(''qitm:p02044'',''primary'',''en'',''N'',''C'',''wonderful'',''wonderful'',''英[wʌndəfl]美[wʌndərfl] '',''[{""k"":""A"", ""v"":""a.冷的n.寒冷，感冒""},{""k"":""B"",""v"":""a.丑陋的""},{""k"":""C"",""v"":""a.精彩的，了不起的""},{""k"":""D"",""v"":""a.聪明的，伶俐的""}]''),"
qitm:p02045,primary,en,N,B,open,open,a.&ad.远的，遥远地,a.开着的vt.打开,n.&v.停止,a.害怕的，担心的,英[oopon|美[oopon] ,"[{""k"":""A"", ""v"":""a.&ad.远的，遥远地""},{""k"":""B"",""v"":""a.开着的vt.打开""},{""k"":""C"",""v"":""n.&v.停止""},{""k"":""D"",""v"":""a.害怕的，担心的""}]","(''qitm:p02045'',''primary'',''en'',''N'',''B'',''open'',''open'',''英[oopon|美[oopon] '',''[{""k"":""A"", ""v"":""a.&ad.远的，遥远地""},{""k"":""B"",""v"":""a.开着的vt.打开""},{""k"":""C"",""v"":""n.&v.停止""},{""k"":""D"",""v"":""a.害怕的，担心的""}]''),"
qitm:p02046,primary,en,N,D,fast,fast,n.&vt.利用，使用,a.&ad.远的，遥远地,n.&vi.跳舞,a.快的，迅速的ad.迅速地,英[fa:st]美[fæst] ,"[{""k"":""A"", ""v"":""n.&vt.利用，使用""},{""k"":""B"",""v"":""a.&ad.远的，遥远地""},{""k"":""C"",""v"":""n.&vi.跳舞""},{""k"":""D"",""v"":""a.快的，迅速的ad.迅速地""}]","(''qitm:p02046'',''primary'',''en'',''N'',''D'',''fast'',''fast'',''英[fa:st]美[fæst] '',''[{""k"":""A"", ""v"":""n.&vt.利用，使用""},{""k"":""B"",""v"":""a.&ad.远的，遥远地""},{""k"":""C"",""v"":""n.&vi.跳舞""},{""k"":""D"",""v"":""a.快的，迅速的ad.迅速地""}]''),"
qitm:p02047,primary,en,N,D,old,old,a.大的ad.大量地,aux.能够，可以n.罐头,n.&vt.爱，热爱,a.老的，旧的,英[əuld]美[ould] ,"[{""k"":""A"", ""v"":""a.大的ad.大量地""},{""k"":""B"",""v"":""aux.能够，可以n.罐头""},{""k"":""C"",""v"":""n.&vt.爱，热爱""},{""k"":""D"",""v"":""a.老的，旧的""}]","(''qitm:p02047'',''primary'',''en'',''N'',''D'',''old'',''old'',''英[əuld]美[ould] '',''[{""k"":""A"", ""v"":""a.大的ad.大量地""},{""k"":""B"",""v"":""aux.能够，可以n.罐头""},{""k"":""C"",""v"":""n.&vt.爱，热爱""},{""k"":""D"",""v"":""a.老的，旧的""}]''),"
qitm:p02048,primary,en,N,C,cold,cold,a.错误的，不正常的，坏事,a.&n.一半,a.冷的n.寒冷，感冒,n.&vt.帮助,英[kəut]美[kout] ,"[{""k"":""A"", ""v"":""a.错误的，不正常的，坏事""},{""k"":""B"",""v"":""a.&n.一半""},{""k"":""C"",""v"":""a.冷的n.寒冷，感冒""},{""k"":""D"",""v"":""n.&vt.帮助""}]","(''qitm:p02048'',''primary'',''en'',''N'',''C'',''cold'',''cold'',''英[kəut]美[kout] '',''[{""k"":""A"", ""v"":""a.错误的，不正常的，坏事""},{""k"":""B"",""v"":""a.&n.一半""},{""k"":""C"",""v"":""a.冷的n.寒冷，感冒""},{""k"":""D"",""v"":""n.&vt.帮助""}]''),"
qitm:p02049,primary,en,N,C,cool,cool,n.&v•步行，散步,a.高的a.高的ad.高地,a.凉爽的，酷,a.大的ad.大量地,英[ku:l]美[kul] ,"[{""k"":""A"", ""v"":""n.&v•步行，散步""},{""k"":""B"",""v"":""a.高的a.高的ad.高地""},{""k"":""C"",""v"":""a.凉爽的，酷""},{""k"":""D"",""v"":""a.大的ad.大量地""}]","(''qitm:p02049'',''primary'',''en'',''N'',''C'',''cool'',''cool'',''英[ku:l]美[kul] '',''[{""k"":""A"", ""v"":""n.&v•步行，散步""},{""k"":""B"",""v"":""a.高的a.高的ad.高地""},{""k"":""C"",""v"":""a.凉爽的，酷""},{""k"":""D"",""v"":""a.大的ad.大量地""}]''),"
qitm:p02050,primary,en,N,D,all,all,n.喊，电话v.称呼，打电话,n.&vi.跳舞,a.&n.一半,a.全部的pron.全部ad.全部地n.全体,英[ɔ:l]美[ɔl] ,"[{""k"":""A"", ""v"":""n.喊，电话v.称呼，打电话""},{""k"":""B"",""v"":""n.&vi.跳舞""},{""k"":""C"",""v"":""a.&n.一半""},{""k"":""D"",""v"":""a.全部的pron.全部ad.全部地n.全体""}]","(''qitm:p02050'',''primary'',''en'',''N'',''D'',''all'',''all'',''英[ɔ:l]美[ɔl] '',''[{""k"":""A"", ""v"":""n.喊，电话v.称呼，打电话""},{""k"":""B"",""v"":""n.&vi.跳舞""},{""k"":""C"",""v"":""a.&n.一半""},{""k"":""D"",""v"":""a.全部的pron.全部ad.全部地n.全体""}]''),"
qitm:p02051,primary,en,N,C,can,aux.能够，可以n.罐头,dance,travel,can,high,英[kæn]美[kæn] ,"[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""travel""},{""k"":""C"",""v"":""can""},{""k"":""D"",""v"":""high""}]","(''qitm:p02051'',''primary'',''en'',''N'',''C'',''can'',''aux.能够，可以n.罐头'',''英[kæn]美[kæn] '',''[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""travel""},{""k"":""C"",""v"":""can""},{""k"":""D"",""v"":""high""}]''),"
qitm:p02052,primary,en,N,A,look,n.看v.观看,look,worry,stop,exercise,英[luk]]美[luk] ,"[{""k"":""A"", ""v"":""look""},{""k"":""B"",""v"":""worry""},{""k"":""C"",""v"":""stop""},{""k"":""D"",""v"":""exercise""}]","(''qitm:p02052'',''primary'',''en'',''N'',''A'',''look'',''n.看v.观看'',''英[luk]]美[luk] '',''[{""k"":""A"", ""v"":""look""},{""k"":""B"",""v"":""worry""},{""k"":""C"",""v"":""stop""},{""k"":""D"",""v"":""exercise""}]''),"
qitm:p02053,primary,en,N,A,walk,n.&v•步行，散步,walk,good,cook,visit,英[wɔ:k]美[wɔk] ,"[{""k"":""A"", ""v"":""walk""},{""k"":""B"",""v"":""good""},{""k"":""C"",""v"":""cook""},{""k"":""D"",""v"":""visit""}]","(''qitm:p02053'',''primary'',''en'',''N'',''A'',''walk'',''n.&v•步行，散步'',''英[wɔ:k]美[wɔk] '',''[{""k"":""A"", ""v"":""walk""},{""k"":""B"",""v"":""good""},{""k"":""C"",""v"":""cook""},{""k"":""D"",""v"":""visit""}]''),"
qitm:p02054,primary,en,N,A,exercise,n.&v.锻炼，练习,exercise,short,that,wrong,英[''eksəsaiz]美[''eksərsaiz] ,"[{""k"":""A"", ""v"":""exercise""},{""k"":""B"",""v"":""short""},{""k"":""C"",""v"":""that""},{""k"":""D"",""v"":""wrong""}]","(''qitm:p02054'',''primary'',''en'',''N'',''A'',''exercise'',''n.&v.锻炼，练习'',''英[''eksəsaiz]美[''eksərsaiz] '',''[{""k"":""A"", ""v"":""exercise""},{""k"":""B"",""v"":""short""},{""k"":""C"",""v"":""that""},{""k"":""D"",""v"":""wrong""}]''),"
qitm:p02055,primary,en,N,C,worry,n.&v.烦恼，担忧，困扰,all,wonderful,worry,short,英[''wʌri]美[''wʒri] ,"[{""k"":""A"", ""v"":""all""},{""k"":""B"",""v"":""wonderful""},{""k"":""C"",""v"":""worry""},{""k"":""D"",""v"":""short""}]","(''qitm:p02055'',''primary'',''en'',''N'',''C'',''worry'',''n.&v.烦恼，担忧，困扰'',''英[''wʌri]美[''wʒri] '',''[{""k"":""A"", ""v"":""all""},{""k"":""B"",""v"":""wonderful""},{""k"":""C"",""v"":""worry""},{""k"":""D"",""v"":""short""}]''),"
qitm:p02056,primary,en,N,D,call,n.喊，电话v.称呼，打电话,cool,stop,healthy,call,英[kɔ:l]美[kɔl] ,"[{""k"":""A"", ""v"":""cool""},{""k"":""B"",""v"":""stop""},{""k"":""C"",""v"":""healthy""},{""k"":""D"",""v"":""call""}]","(''qitm:p02056'',''primary'',''en'',''N'',''D'',''call'',''n.喊，电话v.称呼，打电话'',''英[kɔ:l]美[kɔl] '',''[{""k"":""A"", ""v"":""cool""},{""k"":""B"",""v"":""stop""},{""k"":""C"",""v"":""healthy""},{""k"":""D"",""v"":""call""}]''),"
qitm:p02057,primary,en,N,A,stop,n.&v.停止,stop,high,far,cry,英[stɔp]美[stɔp] ,"[{""k"":""A"", ""v"":""stop""},{""k"":""B"",""v"":""high""},{""k"":""C"",""v"":""far""},{""k"":""D"",""v"":""cry""}]","(''qitm:p02057'',''primary'',''en'',''N'',''A'',''stop'',''n.&v.停止'',''英[stɔp]美[stɔp] '',''[{""k"":""A"", ""v"":""stop""},{""k"":""B"",""v"":""high""},{""k"":""C"",""v"":""far""},{""k"":""D"",""v"":""cry""}]''),"
qitm:p02058,primary,en,N,A,talk,n.&v.谈话，交谈,talk,ugly,yellow,that,英[tɔ:k]美[tɔk] ,"[{""k"":""A"", ""v"":""talk""},{""k"":""B"",""v"":""ugly""},{""k"":""C"",""v"":""yellow""},{""k"":""D"",""v"":""that""}]","(''qitm:p02058'',''primary'',''en'',''N'',''A'',''talk'',''n.&v.谈话，交谈'',''英[tɔ:k]美[tɔk] '',''[{""k"":""A"", ""v"":""talk""},{""k"":""B"",""v"":""ugly""},{""k"":""C"",""v"":""yellow""},{""k"":""D"",""v"":""that""}]''),"
qitm:p02059,primary,en,N,B,travel,n.&vi.旅行,high,travel,healthy,these,英[''trævl][美[''trævl] ,"[{""k"":""A"", ""v"":""high""},{""k"":""B"",""v"":""travel""},{""k"":""C"",""v"":""healthy""},{""k"":""D"",""v"":""these""}]","(''qitm:p02059'',''primary'',''en'',''N'',''B'',''travel'',''n.&vi.旅行'',''英[''trævl][美[''trævl] '',''[{""k"":""A"", ""v"":""high""},{""k"":""B"",""v"":""travel""},{""k"":""C"",""v"":""healthy""},{""k"":""D"",""v"":""these""}]''),"
qitm:p02060,primary,en,N,D,use,n.&vt.利用，使用,these,white,cry,use,英[ju:s]美[jus] ,"[{""k"":""A"", ""v"":""these""},{""k"":""B"",""v"":""white""},{""k"":""C"",""v"":""cry""},{""k"":""D"",""v"":""use""}]","(''qitm:p02060'',''primary'',''en'',''N'',''D'',''use'',''n.&vt.利用，使用'',''英[ju:s]美[jus] '',''[{""k"":""A"", ""v"":""these""},{""k"":""B"",""v"":""white""},{""k"":""C"",""v"":""cry""},{""k"":""D"",""v"":""use""}]''),"
qitm:p02061,primary,en,N,C,work,n.&v.工作，运转,call,cool,work,these,英[w3，k]美[w3rk] ,"[{""k"":""A"", ""v"":""call""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""work""},{""k"":""D"",""v"":""these""}]","(''qitm:p02061'',''primary'',''en'',''N'',''C'',''work'',''n.&v.工作，运转'',''英[w3，k]美[w3rk] '',''[{""k"":""A"", ""v"":""call""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""work""},{""k"":""D"",""v"":""these""}]''),"
qitm:p02062,primary,en,N,A,dance,n.&vi.跳舞,dance,tall,love,visit,英[da:ns]美[dæns] ,"[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""tall""},{""k"":""C"",""v"":""love""},{""k"":""D"",""v"":""visit""}]","(''qitm:p02062'',''primary'',''en'',''N'',''A'',''dance'',''n.&vi.跳舞'',''英[da:ns]美[dæns] '',''[{""k"":""A"", ""v"":""dance""},{""k"":""B"",""v"":""tall""},{""k"":""C"",""v"":""love""},{""k"":""D"",""v"":""visit""}]''),"
qitm:p02063,primary,en,N,C,cook,n.厨师v.做饭,fast,can,cook,bad,英[kuk]美[kuk] ,"[{""k"":""A"", ""v"":""fast""},{""k"":""B"",""v"":""can""},{""k"":""C"",""v"":""cook""},{""k"":""D"",""v"":""bad""}]","(''qitm:p02063'',''primary'',''en'',''N'',''C'',''cook'',''n.厨师v.做饭'',''英[kuk]美[kuk] '',''[{""k"":""A"", ""v"":""fast""},{""k"":""B"",""v"":""can""},{""k"":""C"",""v"":""cook""},{""k"":""D"",""v"":""bad""}]''),"
qitm:p02064,primary,en,N,C,love,n.&vt.爱，热爱,good,cool,love,those,英[lʌv]美[lʌv] ,"[{""k"":""A"", ""v"":""good""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""love""},{""k"":""D"",""v"":""those""}]","(''qitm:p02064'',''primary'',''en'',''N'',''C'',''love'',''n.&vt.爱，热爱'',''英[lʌv]美[lʌv] '',''[{""k"":""A"", ""v"":""good""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""love""},{""k"":""D"",""v"":""those""}]''),"
qitm:p02065,primary,en,N,D,help,n.&vt.帮助,cool,big,ugly,help,英[help]美[help] ,"[{""k"":""A"", ""v"":""cool""},{""k"":""B"",""v"":""big""},{""k"":""C"",""v"":""ugly""},{""k"":""D"",""v"":""help""}]","(''qitm:p02065'',''primary'',''en'',''N'',''D'',''help'',''n.&vt.帮助'',''英[help]美[help] '',''[{""k"":""A"", ""v"":""cool""},{""k"":""B"",""v"":""big""},{""k"":""C"",""v"":""ugly""},{""k"":""D"",""v"":""help""}]''),"
qitm:p02066,primary,en,N,B,cry,n.哭声v.喊叫，哭,thin,cry,cloudy,fast,英[krai]美[krai] ,"[{""k"":""A"", ""v"":""thin""},{""k"":""B"",""v"":""cry""},{""k"":""C"",""v"":""cloudy""},{""k"":""D"",""v"":""fast""}]","(''qitm:p02066'',''primary'',''en'',''N'',''B'',''cry'',''n.哭声v.喊叫，哭'',''英[krai]美[krai] '',''[{""k"":""A"", ""v"":""thin""},{""k"":""B"",""v"":""cry""},{""k"":""C"",""v"":""cloudy""},{""k"":""D"",""v"":""fast""}]''),"
qitm:p02067,primary,en,N,A,visit,n.&vt.参观，访问,visit,afraid,fast,those,英[''vizit]美[''vizit] ,"[{""k"":""A"", ""v"":""visit""},{""k"":""B"",""v"":""afraid""},{""k"":""C"",""v"":""fast""},{""k"":""D"",""v"":""those""}]","(''qitm:p02067'',''primary'',''en'',''N'',''A'',''visit'',''n.&vt.参观，访问'',''英[''vizit]美[''vizit] '',''[{""k"":""A"", ""v"":""visit""},{""k"":""B"",""v"":""afraid""},{""k"":""C"",""v"":""fast""},{""k"":""D"",""v"":""those""}]''),"
qitm:p02068,primary,en,N,B,about,ad.大约a.在附近的prep.关于,that,about,cook,help,英[əbaut]美[əbaut] ,"[{""k"":""A"", ""v"":""that""},{""k"":""B"",""v"":""about""},{""k"":""C"",""v"":""cook""},{""k"":""D"",""v"":""help""}]","(''qitm:p02068'',''primary'',''en'',''N'',''B'',''about'',''ad.大约a.在附近的prep.关于'',''英[əbaut]美[əbaut] '',''[{""k"":""A"", ""v"":""that""},{""k"":""B"",""v"":""about""},{""k"":""C"",""v"":""cook""},{""k"":""D"",""v"":""help""}]''),"
qitm:p02069,primary,en,N,B,far,a.&ad.远的，遥远地,work,far,clever,healthy,英[fa:(r)]美[far] (farther，farthest或further，furthest),"[{""k"":""A"", ""v"":""work""},{""k"":""B"",""v"":""far""},{""k"":""C"",""v"":""clever""},{""k"":""D"",""v"":""healthy""}]","(''qitm:p02069'',''primary'',''en'',''N'',''B'',''far'',''a.&ad.远的，遥远地'',''英[fa:(r)]美[far] (farther，farthest或further，furthest)'',''[{""k"":""A"", ""v"":""work""},{""k"":""B"",""v"":""far""},{""k"":""C"",""v"":""clever""},{""k"":""D"",""v"":""healthy""}]''),"
qitm:p02070,primary,en,N,D,half,a.&n.一半,those,walk,healthy,half,英[ha:f]美[hæf] ,"[{""k"":""A"", ""v"":""those""},{""k"":""B"",""v"":""walk""},{""k"":""C"",""v"":""healthy""},{""k"":""D"",""v"":""half""}]","(''qitm:p02070'',''primary'',''en'',''N'',''D'',''half'',''a.&n.一半'',''英[ha:f]美[hæf] '',''[{""k"":""A"", ""v"":""those""},{""k"":""B"",""v"":""walk""},{""k"":""C"",""v"":""healthy""},{""k"":""D"",""v"":""half""}]''),"
qitm:p02071,primary,en,N,B,that,a.&pron.那个conj.那ad.那么,love,that,short,walk,英[ðæt]美[ðæt] ,"[{""k"":""A"", ""v"":""love""},{""k"":""B"",""v"":""that""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""walk""}]","(''qitm:p02071'',''primary'',''en'',''N'',''B'',''that'',''a.&pron.那个conj.那ad.那么'',''英[ðæt]美[ðæt] '',''[{""k"":""A"", ""v"":""love""},{""k"":""B"",""v"":""that""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""walk""}]''),"
qitm:p02072,primary,en,N,D,those,a.&pron.那些,work,bad,about,those,英[ðəuz]美[ðouz] ,"[{""k"":""A"", ""v"":""work""},{""k"":""B"",""v"":""bad""},{""k"":""C"",""v"":""about""},{""k"":""D"",""v"":""those""}]","(''qitm:p02072'',''primary'',''en'',''N'',''D'',''those'',''a.&pron.那些'',''英[ðəuz]美[ðouz] '',''[{""k"":""A"", ""v"":""work""},{""k"":""B"",""v"":""bad""},{""k"":""C"",""v"":""about""},{""k"":""D"",""v"":""those""}]''),"
qitm:p02073,primary,en,N,D,this,a.&pron.这,white,dance,short,this,英[ðis]美[ðis] ,"[{""k"":""A"", ""v"":""white""},{""k"":""B"",""v"":""dance""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""this""}]","(''qitm:p02073'',''primary'',''en'',''N'',''D'',''this'',''a.&pron.这'',''英[ðis]美[ðis] '',''[{""k"":""A"", ""v"":""white""},{""k"":""B"",""v"":""dance""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""this""}]''),"
qitm:p02074,primary,en,N,D,these,a.&pron.这些,wrong,big,short,these,英[ði:z]美[ðiz] ,"[{""k"":""A"", ""v"":""wrong""},{""k"":""B"",""v"":""big""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""these""}]","(''qitm:p02074'',''primary'',''en'',''N'',''D'',''these'',''a.&pron.这些'',''英[ði:z]美[ðiz] '',''[{""k"":""A"", ""v"":""wrong""},{""k"":""B"",""v"":""big""},{""k"":""C"",""v"":""short""},{""k"":""D"",""v"":""these""}]''),"
qitm:p02075,primary,en,N,A,white,a.白色的n.白色,white,clever,talk,travel,英[wait]美[hwait] ,"[{""k"":""A"", ""v"":""white""},{""k"":""B"",""v"":""clever""},{""k"":""C"",""v"":""talk""},{""k"":""D"",""v"":""travel""}]","(''qitm:p02075'',''primary'',''en'',''N'',''A'',''white'',''a.白色的n.白色'',''英[wait]美[hwait] '',''[{""k"":""A"", ""v"":""white""},{""k"":""B"",""v"":""clever""},{""k"":""C"",""v"":""talk""},{""k"":""D"",""v"":""travel""}]''),"
qitm:p02076,primary,en,N,D,thin,a.薄的，瘦的,stop,about,all,thin,英[θin]美[θin] ,"[{""k"":""A"", ""v"":""stop""},{""k"":""B"",""v"":""about""},{""k"":""C"",""v"":""all""},{""k"":""D"",""v"":""thin""}]","(''qitm:p02076'',''primary'',''en'',''N'',''D'',''thin'',''a.薄的，瘦的'',''英[θin]美[θin] '',''[{""k"":""A"", ""v"":""stop""},{""k"":""B"",""v"":""about""},{""k"":""C"",""v"":""all""},{""k"":""D"",""v"":""thin""}]''),"
qitm:p02077,primary,en,N,A,sad,a难过的，.悲伤的,sad,cool,use,can,英[sæd]美[sæd] ,"[{""k"":""A"", ""v"":""sad""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""use""},{""k"":""D"",""v"":""can""}]","(''qitm:p02077'',''primary'',''en'',''N'',''A'',''sad'',''a难过的，.悲伤的'',''英[sæd]美[sæd] '',''[{""k"":""A"", ""v"":""sad""},{""k"":""B"",""v"":""cool""},{""k"":""C"",""v"":""use""},{""k"":""D"",""v"":""can""}]''),"
qitm:p02078,primary,en,N,D,ugly,a.丑陋的,wrong,look,exercise,ugly,英[''ʌgli]美[''ʌgli] ,"[{""k"":""A"", ""v"":""wrong""},{""k"":""B"",""v"":""look""},{""k"":""C"",""v"":""exercise""},{""k"":""D"",""v"":""ugly""}]","(''qitm:p02078'',''primary'',''en'',''N'',''D'',''ugly'',''a.丑陋的'',''英[''ʌgli]美[''ʌgli] '',''[{""k"":""A"", ""v"":""wrong""},{""k"":""B"",""v"":""look""},{""k"":""C"",""v"":""exercise""},{""k"":""D"",""v"":""ugly""}]''),"
qitm:p02079,primary,en,N,C,clever,a.聪明的，伶俐的,yellow,cook,clever,cry,英[klevə(r)]美[''klevə] ,"[{""k"":""A"", ""v"":""yellow""},{""k"":""B"",""v"":""cook""},{""k"":""C"",""v"":""clever""},{""k"":""D"",""v"":""cry""}]","(''qitm:p02079'',''primary'',''en'',''N'',''C'',''clever'',''a.聪明的，伶俐的'',''英[klevə(r)]美[''klevə] '',''[{""k"":""A"", ""v"":""yellow""},{""k"":""B"",""v"":""cook""},{""k"":""C"",""v"":""clever""},{""k"":""D"",""v"":""cry""}]''),"
qitm:p02080,primary,en,N,D,wrong,a.错误的，不正常的，坏事,wonderful,exercise,talk,wrong,英[rɔŋ]美[rɔŋ] ,"[{""k"":""A"", ""v"":""wonderful""},{""k"":""B"",""v"":""exercise""},{""k"":""C"",""v"":""talk""},{""k"":""D"",""v"":""wrong""}]","(''qitm:p02080'',''primary'',''en'',''N'',''D'',''wrong'',''a.错误的，不正常的，坏事'',''英[rɔŋ]美[rɔŋ] '',''[{""k"":""A"", ""v"":""wonderful""},{""k"":""B"",""v"":""exercise""},{""k"":""C"",""v"":""talk""},{""k"":""D"",""v"":""wrong""}]''),"
qitm:p02081,primary,en,N,B,big,a.大的ad.大量地,hungry,big,far,call,英[big]美[big] ,"[{""k"":""A"", ""v"":""hungry""},{""k"":""B"",""v"":""big""},{""k"":""C"",""v"":""far""},{""k"":""D"",""v"":""call""}]","(''qitm:p02081'',''primary'',''en'',''N'',''B'',''big'',''a.大的ad.大量地'',''英[big]美[big] '',''[{""k"":""A"", ""v"":""hungry""},{""k"":""B"",""v"":""big""},{""k"":""C"",""v"":""far""},{""k"":""D"",""v"":""call""}]''),"
